@timestamp,@message,@logStream,@log
2024-08-14 17:29:46.000,"{""engine"":""MYSQL"",""instanceID"":""udacity"",""instanceResourceID"":""db-FM6J7NE7BZTDXRJKFVEHG5BXGI-secondary"",""timestamp"":""2024-08-14T17:29:46Z"",""version"":1,""uptime"":""01:56:46"",""numVCPUs"":2,""cpuUtilization"":{""guest"":0.0,""irq"":0.0,""system"":0.9,""wait"":0.0,""idle"":96.2,""user"":1.3,""total"":3.8,""steal"":1.6,""nice"":0.0},""loadAverageMinute"":{""one"":0.65,""five"":0.26,""fifteen"":0.17},""memory"":{""writeback"":8,""hugePagesFree"":0,""hugePagesRsvd"":0,""hugePagesSurp"":0,""cached"":311052,""hugePagesSize"":2048,""free"":111500,""hugePagesTotal"":0,""inactive"":590248,""pageTables"":4324,""dirty"":432,""mapped"":62828,""active"":109600,""total"":950072,""slab"":61400,""buffers"":23208},""tasks"":{""sleeping"":98,""zombie"":0,""running"":0,""stopped"":0,""total"":98,""blocked"":0},""swap"":{""cached"":4,""total"":4193276,""free"":4193020,""in"":0.0,""out"":0.0},""network"":[{""interface"":""eth0"",""rx"":7269.68,""tx"":9425.0}],""diskIO"":[{""writeKbPS"":32.87,""readIOsPS"":0.0,""await"":1.84,""readKbPS"":0.0,""rrqmPS"":0.0,""util"":0.31,""avgQueueLen"":0.01,""tps"":3.52,""readKb"":0,""device"":""filesystem"",""writeKb"":1972,""avgReqSz"":18.69,""wrqmPS"":2.25,""writeIOsPS"":3.52}],""physicalDeviceIO"":[{""writeKbPS"":5.8,""readIOsPS"":0.0,""await"":1.34,""readKbPS"":0.0,""rrqmPS"":0.0,""util"":0.17,""avgQueueLen"":0.0,""tps"":0.58,""readKb"":0,""device"":""nvme2n1"",""writeKb"":348,""avgReqSz"":19.89,""wrqmPS"":0.65,""writeIOsPS"":0.58}],""fileSys"":[{""used"":2596716,""name"":""rootfilesys"",""usedFiles"":41950,""usedFilePercent"":6.4,""maxFiles"":655360,""mountPoint"":""/"",""total"":10230600,""usedPercent"":25.38}],""processList"":[{""vss"":1600312,""name"":""OS processes"",""tgid"":0,""parentID"":0,""memoryUsedPc"":7.69,""cpuUsedPc"":0.03,""id"":0,""rss"":73020,""vmlimit"":0},{""vss"":6143284,""name"":""RDS processes"",""tgid"":0,""parentID"":0,""memoryUsedPc"":42.76,""cpuUsedPc"":1.17,""id"":0,""rss"":406284,""vmlimit"":0}]}",db-FM6J7NE7BZTDXRJKFVEHG5BXGI-secondary,305702831867:RDSOSMetrics
2024-08-14 17:29:38.000,"{""engine"":""MYSQL"",""instanceID"":""udacity"",""instanceResourceID"":""db-FM6J7NE7BZTDXRJKFVEHG5BXGI"",""timestamp"":""2024-08-14T17:29:38Z"",""version"":1,""uptime"":""02:09:50"",""numVCPUs"":2,""cpuUtilization"":{""guest"":0.0,""irq"":0.0,""system"":2.1,""wait"":0.2,""idle"":91.5,""user"":2.7,""total"":8.5,""steal"":3.4,""nice"":0.1},""loadAverageMinute"":{""one"":0.0,""five"":0.02,""fifteen"":0.06},""memory"":{""writeback"":0,""hugePagesFree"":0,""hugePagesRsvd"":0,""hugePagesSurp"":0,""cached"":130132,""hugePagesSize"":2048,""free"":95000,""hugePagesTotal"":0,""inactive"":609148,""pageTables"":6352,""dirty"":984,""mapped"":63356,""active"":103416,""total"":950072,""slab"":60956,""buffers"":27408},""tasks"":{""sleeping"":107,""zombie"":0,""running"":1,""stopped"":0,""total"":108,""blocked"":0},""swap"":{""cached"":0,""total"":4193276,""free"":4192764,""in"":0.0,""out"":0.0},""network"":[{""interface"":""eth0"",""rx"":1909.72,""tx"":17973.18}],""diskIO"":[{""writeKbPS"":6.33,""readIOsPS"":0.0,""await"":0.51,""readKbPS"":0.0,""rrqmPS"":0.0,""util"":0.13,""avgQueueLen"":0.0,""tps"":1.43,""readKb"":0,""device"":""rdsdev"",""writeKb"":380,""avgReqSz"":8.84,""wrqmPS"":0.0,""writeIOsPS"":1.43},{""writeKbPS"":90.93,""readIOsPS"":0.08,""await"":1.99,""readKbPS"":1.6,""rrqmPS"":0.0,""util"":0.97,""avgQueueLen"":0.02,""tps"":12.15,""readKb"":96,""device"":""filesystem"",""writeKb"":5456,""avgReqSz"":15.23,""wrqmPS"":5.52,""writeIOsPS"":12.07}],""physicalDeviceIO"":[{""writeKbPS"":6.33,""readIOsPS"":0.0,""await"":0.84,""readKbPS"":0.0,""rrqmPS"":0.0,""util"":0.11,""avgQueueLen"":0.0,""tps"":0.73,""readKb"":0,""device"":""nvme2n1"",""writeKb"":380,""avgReqSz"":17.27,""wrqmPS"":0.63,""writeIOsPS"":0.73}],""fileSys"":[{""used"":2204128,""name"":""rdsfilesys"",""usedFiles"":260,""usedFilePercent"":0.02,""maxFiles"":1310080,""mountPoint"":""/rdsdbdata"",""total"":20481120,""usedPercent"":10.76},{""used"":2665616,""name"":""rootfilesys"",""usedFiles"":42073,""usedFilePercent"":6.42,""maxFiles"":655360,""mountPoint"":""/"",""total"":10230600,""usedPercent"":26.06}],""processList"":[{""vss"":1665836,""name"":""OS processes"",""tgid"":0,""parentID"":0,""memoryUsedPc"":9.59,""cpuUsedPc"":0.21,""id"":0,""rss"":91124,""vmlimit"":0},{""vss"":7242064,""name"":""RDS processes"",""tgid"":0,""parentID"":0,""memoryUsedPc"":45.57,""cpuUsedPc"":2.03,""id"":0,""rss"":432992,""vmlimit"":0},{""vss"":811852,""name"":""mysqld"",""tgid"":8040,""parentID"":8034,""memoryUsedPc"":17.96,""cpuUsedPc"":0.0,""id"":8040,""rss"":170624,""vmlimit"":""unlimited""},{""vss"":811852,""name"":""mysqld"",""tgid"":8040,""parentID"":8034,""memoryUsedPc"":17.96,""cpuUsedPc"":0.01,""id"":8044,""rss"":170624,""vmlimit"":0},{""vss"":811852,""name"":""mysqld"",""tgid"":8040,""parentID"":8034,""memoryUsedPc"":17.96,""cpuUsedPc"":0.01,""id"":8045,""rss"":170624,""vmlimit"":0},{""vss"":811852,""name"":""mysqld"",""tgid"":8040,""parentID"":8034,""memoryUsedPc"":17.96,""cpuUsedPc"":0.0,""id"":8046,""rss"":170624,""vmlimit"":0},{""vss"":811852,""name"":""mysqld"",""tgid"":8040,""parentID"":8034,""memoryUsedPc"":17.96,""cpuUsedPc"":0.01,""id"":8047,""rss"":170624,""vmlimit"":0},{""vss"":811852,""name"":""mysqld"",""tgid"":8040,""parentID"":8034,""memoryUsedPc"":17.96,""cpuUsedPc"":0.0,""id"":8048,""rss"":170624,""vmlimit"":0},{""vss"":811852,""name"":""mysqld"",""tgid"":8040,""parentID"":8034,""memoryUsedPc"":17.96,""cpuUsedPc"":0.0,""id"":8049,""rss"":170624,""vmlimit"":0},{""vss"":811852,""name"":""mysqld"",""tgid"":8040,""parentID"":8034,""memoryUsedPc"":17.96,""cpuUsedPc"":0.0,""id"":8050,""rss"":170624,""vmlimit"":0},{""vss"":811852,""name"":""mysqld"",""tgid"":8040,""parentID"":8034,""memoryUsedPc"":17.96,""cpuUsedPc"":0.0,""id"":8051,""rss"":170624,""vmlimit"":0},{""vss"":811852,""name"":""mysqld"",""tgid"":8040,""parentID"":8034,""memoryUsedPc"":17.96,""cpuUsedPc"":0.0,""id"":8052,""rss"":170624,""vmlimit"":0},{""vss"":811852,""name"":""mysqld"",""tgid"":8040,""parentID"":8034,""memoryUsedPc"":17.96,""cpuUsedPc"":0.0,""id"":8053,""rss"":170624,""vmlimit"":0},{""vss"":811852,""name"":""mysqld"",""tgid"":8040,""parentID"":8034,""memoryUsedPc"":17.96,""cpuUsedPc"":0.0,""id"":8054,""rss"":170624,""vmlimit"":0},{""vss"":811852,""name"":""mysqld"",""tgid"":8040,""parentID"":8034,""memoryUsedPc"":17.96,""cpuUsedPc"":0.02,""id"":8055,""rss"":170624,""vmlimit"":0},{""vss"":811852,""name"":""mysqld"",""tgid"":8040,""parentID"":8034,""memoryUsedPc"":17.96,""cpuUsedPc"":0.01,""id"":8056,""rss"":170624,""vmlimit"":0},{""vss"":811852,""name"":""mysqld"",""tgid"":8040,""parentID"":8034,""memoryUsedPc"":17.96,""cpuUsedPc"":0.02,""id"":8057,""rss"":170624,""vmlimit"":0},{""vss"":811852,""name"":""mysqld"",""tgid"":8040,""parentID"":8034,""memoryUsedPc"":17.96,""cpuUsedPc"":0.02,""id"":8058,""rss"":170624,""vmlimit"":0},{""vss"":811852,""name"":""mysqld"",""tgid"":8040,""parentID"":8034,""memoryUsedPc"":17.96,""cpuUsedPc"":0.18,""id"":8059,""rss"":170624,""vmlimit"":0},{""vss"":811852,""name"":""mysqld"",""tgid"":8040,""parentID"":8034,""memoryUsedPc"":17.96,""cpuUsedPc"":0.0,""id"":8065,""rss"":170624,""vmlimit"":0},{""vss"":811852,""name"":""mysqld"",""tgid"":8040,""parentID"":8034,""memoryUsedPc"":17.96,""cpuUsedPc"":0.0,""id"":8066,""rss"":170624,""vmlimit"":0},{""vss"":811852,""name"":""mysqld"",""tgid"":8040,""parentID"":8034,""memoryUsedPc"":17.96,""cpuUsedPc"":0.0,""id"":8067,""rss"":170624,""vmlimit"":0},{""vss"":811852,""name"":""mysqld"",""tgid"":8040,""parentID"":8034,""memoryUsedPc"":17.96,""cpuUsedPc"":0.0,""id"":8068,""rss"":170624,""vmlimit"":0},{""vss"":811852,""name"":""mysqld"",""tgid"":8040,""parentID"":8034,""memoryUsedPc"":17.96,""cpuUsedPc"":0.01,""id"":8069,""rss"":170624,""vmlimit"":0},{""vss"":811852,""name"":""mysqld"",""tgid"":8040,""parentID"":8034,""memoryUsedPc"":17.96,""cpuUsedPc"":0.0,""id"":8070,""rss"":170624,""vmlimit"":0},{""vss"":811852,""name"":""mysqld"",""tgid"":8040,""parentID"":8034,""memoryUsedPc"":17.96,""cpuUsedPc"":0.0,""id"":8071,""rss"":170624,""vmlimit"":0},{""vss"":811852,""name"":""mysqld"",""tgid"":8040,""parentID"":8034,""memoryUsedPc"":17.96,""cpuUsedPc"":0.0,""id"":8078,""rss"":170624,""vmlimit"":0},{""vss"":811852,""name"":""mysqld"",""tgid"":8040,""parentID"":8034,""memoryUsedPc"":17.96,""cpuUsedPc"":0.02,""id"":8079,""rss"":170624,""vmlimit"":0},{""vss"":811852,""name"":""mysqld"",""tgid"":8040,""parentID"":8034,""memoryUsedPc"":17.96,""cpuUsedPc"":0.0,""id"":8080,""rss"":170624,""vmlimit"":0},{""vss"":811852,""name"":""mysqld"",""tgid"":8040,""parentID"":8034,""memoryUsedPc"":17.96,""cpuUsedPc"":0.0,""id"":8092,""rss"":170624,""vmlimit"":0},{""vss"":811852,""name"":""mysqld"",""tgid"":8040,""parentID"":8034,""memoryUsedPc"":17.96,""cpuUsedPc"":0.0,""id"":8093,""rss"":170624,""vmlimit"":0},{""vss"":811852,""name"":""mysqld"",""tgid"":8040,""parentID"":8034,""memoryUsedPc"":17.96,""cpuUsedPc"":0.0,""id"":8094,""rss"":170624,""vmlimit"":0},{""vss"":811852,""name"":""mysqld"",""tgid"":8040,""parentID"":8034,""memoryUsedPc"":17.96,""cpuUsedPc"":0.02,""id"":8120,""rss"":170624,""vmlimit"":0},{""vss"":811852,""name"":""mysqld"",""tgid"":8040,""parentID"":8034,""memoryUsedPc"":17.96,""cpuUsedPc"":0.0,""id"":8145,""rss"":170624,""vmlimit"":0},{""vss"":811852,""name"":""mysqld"",""tgid"":8040,""parentID"":8034,""memoryUsedPc"":17.96,""cpuUsedPc"":0.0,""id"":3038,""rss"":170624,""vmlimit"":0},{""vss"":811852,""name"":""mysqld"",""tgid"":8040,""parentID"":8034,""memoryUsedPc"":17.96,""cpuUsedPc"":0.0,""id"":26636,""rss"":170624,""vmlimit"":0}]}",db-FM6J7NE7BZTDXRJKFVEHG5BXGI,305702831867:RDSOSMetrics
2024-08-14 17:28:46.000,"{""engine"":""MYSQL"",""instanceID"":""udacity"",""instanceResourceID"":""db-FM6J7NE7BZTDXRJKFVEHG5BXGI-secondary"",""timestamp"":""2024-08-14T17:28:46Z"",""version"":1,""uptime"":""01:55:46"",""numVCPUs"":2,""cpuUtilization"":{""guest"":0.0,""irq"":0.0,""system"":0.7,""wait"":0.0,""idle"":96.7,""user"":1.3,""total"":3.2,""steal"":1.2,""nice"":0.0},""loadAverageMinute"":{""one"":0.0,""five"":0.08,""fifteen"":0.11},""memory"":{""writeback"":0,""hugePagesFree"":0,""hugePagesRsvd"":0,""hugePagesSurp"":0,""cached"":310568,""hugePagesSize"":2048,""free"":114068,""hugePagesTotal"":0,""inactive"":587788,""pageTables"":4284,""dirty"":408,""mapped"":62836,""active"":109516,""total"":950072,""slab"":61312,""buffers"":23104},""tasks"":{""sleeping"":98,""zombie"":0,""running"":0,""stopped"":0,""total"":98,""blocked"":0},""swap"":{""cached"":4,""total"":4193276,""free"":4193020,""in"":0.0,""out"":0.0},""network"":[{""interface"":""eth0"",""rx"":5910.3,""tx"":8707.45}],""diskIO"":[{""writeKbPS"":29.2,""readIOsPS"":0.0,""await"":2.08,""readKbPS"":0.0,""rrqmPS"":0.0,""util"":0.3,""avgQueueLen"":0.01,""tps"":2.8,""readKb"":0,""device"":""filesystem"",""writeKb"":1752,""avgReqSz"":20.86,""wrqmPS"":2.07,""writeIOsPS"":2.8}],""physicalDeviceIO"":[{""writeKbPS"":4.13,""readIOsPS"":0.0,""await"":0.96,""readKbPS"":0.0,""rrqmPS"":0.0,""util"":0.13,""avgQueueLen"":0.0,""tps"":0.43,""readKb"":0,""device"":""nvme2n1"",""writeKb"":248,""avgReqSz"":19.08,""wrqmPS"":0.6,""writeIOsPS"":0.43}],""fileSys"":[{""used"":2596212,""name"":""rootfilesys"",""usedFiles"":41950,""usedFilePercent"":6.4,""maxFiles"":655360,""mountPoint"":""/"",""total"":10230600,""usedPercent"":25.38}],""processList"":[{""vss"":1600312,""name"":""OS processes"",""tgid"":0,""parentID"":0,""memoryUsedPc"":7.68,""cpuUsedPc"":0.04,""id"":0,""rss"":73000,""vmlimit"":0},{""vss"":6143284,""name"":""RDS processes"",""tgid"":0,""parentID"":0,""memoryUsedPc"":42.53,""cpuUsedPc"":1.3,""id"":0,""rss"":404104,""vmlimit"":0}]}",db-FM6J7NE7BZTDXRJKFVEHG5BXGI-secondary,305702831867:RDSOSMetrics
2024-08-14 17:28:38.000,"{""engine"":""MYSQL"",""instanceID"":""udacity"",""instanceResourceID"":""db-FM6J7NE7BZTDXRJKFVEHG5BXGI"",""timestamp"":""2024-08-14T17:28:38Z"",""version"":1,""uptime"":""02:08:50"",""numVCPUs"":2,""cpuUtilization"":{""guest"":0.0,""irq"":0.0,""system"":1.9,""wait"":0.2,""idle"":91.8,""user"":2.9,""total"":8.2,""steal"":3.1,""nice"":0.1},""loadAverageMinute"":{""one"":0.0,""five"":0.02,""fifteen"":0.07},""memory"":{""writeback"":0,""hugePagesFree"":0,""hugePagesRsvd"":0,""hugePagesSurp"":0,""cached"":129220,""hugePagesSize"":2048,""free"":96300,""hugePagesTotal"":0,""inactive"":608448,""pageTables"":6352,""dirty"":1140,""mapped"":62940,""active"":102632,""total"":950072,""slab"":60920,""buffers"":26940},""tasks"":{""sleeping"":107,""zombie"":0,""running"":1,""stopped"":0,""total"":108,""blocked"":0},""swap"":{""cached"":0,""total"":4193276,""free"":4192764,""in"":0.0,""out"":0.0},""network"":[{""interface"":""eth0"",""rx"":1856.63,""tx"":14917.73}],""diskIO"":[{""writeKbPS"":3.6,""readIOsPS"":0.0,""await"":0.3,""readKbPS"":0.0,""rrqmPS"":0.0,""util"":0.1,""avgQueueLen"":0.0,""tps"":0.9,""readKb"":0,""device"":""rdsdev"",""writeKb"":216,""avgReqSz"":8.0,""wrqmPS"":0.0,""writeIOsPS"":0.9},{""writeKbPS"":70.8,""readIOsPS"":0.33,""await"":1.82,""readKbPS"":2.93,""rrqmPS"":0.0,""util"":0.85,""avgQueueLen"":0.02,""tps"":9.02,""readKb"":176,""device"":""filesystem"",""writeKb"":4248,""avgReqSz"":16.35,""wrqmPS"":4.83,""writeIOsPS"":8.68}],""physicalDeviceIO"":[{""writeKbPS"":3.6,""readIOsPS"":0.0,""await"":0.86,""readKbPS"":0.0,""rrqmPS"":0.0,""util"":0.07,""avgQueueLen"":0.0,""tps"":0.35,""readKb"":0,""device"":""nvme2n1"",""writeKb"":216,""avgReqSz"":20.57,""wrqmPS"":0.55,""writeIOsPS"":0.35}],""fileSys"":[{""used"":2204128,""name"":""rdsfilesys"",""usedFiles"":260,""usedFilePercent"":0.02,""maxFiles"":1310080,""mountPoint"":""/rdsdbdata"",""total"":20481120,""usedPercent"":10.76},{""used"":2664928,""name"":""rootfilesys"",""usedFiles"":42073,""usedFilePercent"":6.42,""maxFiles"":655360,""mountPoint"":""/"",""total"":10230600,""usedPercent"":26.05}],""processList"":[{""vss"":1665836,""name"":""OS processes"",""tgid"":0,""parentID"":0,""memoryUsedPc"":9.26,""cpuUsedPc"":0.22,""id"":0,""rss"":87968,""vmlimit"":0},{""vss"":7242064,""name"":""RDS processes"",""tgid"":0,""parentID"":0,""memoryUsedPc"":45.58,""cpuUsedPc"":2.18,""id"":0,""rss"":433080,""vmlimit"":0},{""vss"":811852,""name"":""mysqld"",""tgid"":8040,""parentID"":8034,""memoryUsedPc"":17.96,""cpuUsedPc"":0.0,""id"":8040,""rss"":170624,""vmlimit"":""unlimited""},{""vss"":811852,""name"":""mysqld"",""tgid"":8040,""parentID"":8034,""memoryUsedPc"":17.96,""cpuUsedPc"":0.0,""id"":8044,""rss"":170624,""vmlimit"":0},{""vss"":811852,""name"":""mysqld"",""tgid"":8040,""parentID"":8034,""memoryUsedPc"":17.96,""cpuUsedPc"":0.0,""id"":8045,""rss"":170624,""vmlimit"":0},{""vss"":811852,""name"":""mysqld"",""tgid"":8040,""parentID"":8034,""memoryUsedPc"":17.96,""cpuUsedPc"":0.01,""id"":8046,""rss"":170624,""vmlimit"":0},{""vss"":811852,""name"":""mysqld"",""tgid"":8040,""parentID"":8034,""memoryUsedPc"":17.96,""cpuUsedPc"":0.0,""id"":8047,""rss"":170624,""vmlimit"":0},{""vss"":811852,""name"":""mysqld"",""tgid"":8040,""parentID"":8034,""memoryUsedPc"":17.96,""cpuUsedPc"":0.01,""id"":8048,""rss"":170624,""vmlimit"":0},{""vss"":811852,""name"":""mysqld"",""tgid"":8040,""parentID"":8034,""memoryUsedPc"":17.96,""cpuUsedPc"":0.0,""id"":8049,""rss"":170624,""vmlimit"":0},{""vss"":811852,""name"":""mysqld"",""tgid"":8040,""parentID"":8034,""memoryUsedPc"":17.96,""cpuUsedPc"":0.01,""id"":8050,""rss"":170624,""vmlimit"":0},{""vss"":811852,""name"":""mysqld"",""tgid"":8040,""parentID"":8034,""memoryUsedPc"":17.96,""cpuUsedPc"":0.0,""id"":8051,""rss"":170624,""vmlimit"":0},{""vss"":811852,""name"":""mysqld"",""tgid"":8040,""parentID"":8034,""memoryUsedPc"":17.96,""cpuUsedPc"":0.0,""id"":8052,""rss"":170624,""vmlimit"":0},{""vss"":811852,""name"":""mysqld"",""tgid"":8040,""parentID"":8034,""memoryUsedPc"":17.96,""cpuUsedPc"":0.0,""id"":8053,""rss"":170624,""vmlimit"":0},{""vss"":811852,""name"":""mysqld"",""tgid"":8040,""parentID"":8034,""memoryUsedPc"":17.96,""cpuUsedPc"":0.0,""id"":8054,""rss"":170624,""vmlimit"":0},{""vss"":811852,""name"":""mysqld"",""tgid"":8040,""parentID"":8034,""memoryUsedPc"":17.96,""cpuUsedPc"":0.02,""id"":8055,""rss"":170624,""vmlimit"":0},{""vss"":811852,""name"":""mysqld"",""tgid"":8040,""parentID"":8034,""memoryUsedPc"":17.96,""cpuUsedPc"":0.02,""id"":8056,""rss"":170624,""vmlimit"":0},{""vss"":811852,""name"":""mysqld"",""tgid"":8040,""parentID"":8034,""memoryUsedPc"":17.96,""cpuUsedPc"":0.01,""id"":8057,""rss"":170624,""vmlimit"":0},{""vss"":811852,""name"":""mysqld"",""tgid"":8040,""parentID"":8034,""memoryUsedPc"":17.96,""cpuUsedPc"":0.01,""id"":8058,""rss"":170624,""vmlimit"":0},{""vss"":811852,""name"":""mysqld"",""tgid"":8040,""parentID"":8034,""memoryUsedPc"":17.96,""cpuUsedPc"":0.18,""id"":8059,""rss"":170624,""vmlimit"":0},{""vss"":811852,""name"":""mysqld"",""tgid"":8040,""parentID"":8034,""memoryUsedPc"":17.96,""cpuUsedPc"":0.0,""id"":8065,""rss"":170624,""vmlimit"":0},{""vss"":811852,""name"":""mysqld"",""tgid"":8040,""parentID"":8034,""memoryUsedPc"":17.96,""cpuUsedPc"":0.0,""id"":8066,""rss"":170624,""vmlimit"":0},{""vss"":811852,""name"":""mysqld"",""tgid"":8040,""parentID"":8034,""memoryUsedPc"":17.96,""cpuUsedPc"":0.0,""id"":8067,""rss"":170624,""vmlimit"":0},{""vss"":811852,""name"":""mysqld"",""tgid"":8040,""parentID"":8034,""memoryUsedPc"":17.96,""cpuUsedPc"":0.0,""id"":8068,""rss"":170624,""vmlimit"":0},{""vss"":811852,""name"":""mysqld"",""tgid"":8040,""parentID"":8034,""memoryUsedPc"":17.96,""cpuUsedPc"":0.0,""id"":8069,""rss"":170624,""vmlimit"":0},{""vss"":811852,""name"":""mysqld"",""tgid"":8040,""parentID"":8034,""memoryUsedPc"":17.96,""cpuUsedPc"":0.0,""id"":8070,""rss"":170624,""vmlimit"":0},{""vss"":811852,""name"":""mysqld"",""tgid"":8040,""parentID"":8034,""memoryUsedPc"":17.96,""cpuUsedPc"":0.0,""id"":8071,""rss"":170624,""vmlimit"":0},{""vss"":811852,""name"":""mysqld"",""tgid"":8040,""parentID"":8034,""memoryUsedPc"":17.96,""cpuUsedPc"":0.0,""id"":8078,""rss"":170624,""vmlimit"":0},{""vss"":811852,""name"":""mysqld"",""tgid"":8040,""parentID"":8034,""memoryUsedPc"":17.96,""cpuUsedPc"":0.02,""id"":8079,""rss"":170624,""vmlimit"":0},{""vss"":811852,""name"":""mysqld"",""tgid"":8040,""parentID"":8034,""memoryUsedPc"":17.96,""cpuUsedPc"":0.0,""id"":8080,""rss"":170624,""vmlimit"":0},{""vss"":811852,""name"":""mysqld"",""tgid"":8040,""parentID"":8034,""memoryUsedPc"":17.96,""cpuUsedPc"":0.0,""id"":8092,""rss"":170624,""vmlimit"":0},{""vss"":811852,""name"":""mysqld"",""tgid"":8040,""parentID"":8034,""memoryUsedPc"":17.96,""cpuUsedPc"":0.0,""id"":8093,""rss"":170624,""vmlimit"":0},{""vss"":811852,""name"":""mysqld"",""tgid"":8040,""parentID"":8034,""memoryUsedPc"":17.96,""cpuUsedPc"":0.0,""id"":8094,""rss"":170624,""vmlimit"":0},{""vss"":811852,""name"":""mysqld"",""tgid"":8040,""parentID"":8034,""memoryUsedPc"":17.96,""cpuUsedPc"":0.0,""id"":8120,""rss"":170624,""vmlimit"":0},{""vss"":811852,""name"":""mysqld"",""tgid"":8040,""parentID"":8034,""memoryUsedPc"":17.96,""cpuUsedPc"":0.0,""id"":8145,""rss"":170624,""vmlimit"":0},{""vss"":811852,""name"":""mysqld"",""tgid"":8040,""parentID"":8034,""memoryUsedPc"":17.96,""cpuUsedPc"":0.0,""id"":3038,""rss"":170624,""vmlimit"":0},{""vss"":811852,""name"":""mysqld"",""tgid"":8040,""parentID"":8034,""memoryUsedPc"":17.96,""cpuUsedPc"":0.0,""id"":26636,""rss"":170624,""vmlimit"":0}]}",db-FM6J7NE7BZTDXRJKFVEHG5BXGI,305702831867:RDSOSMetrics
2024-08-14 17:27:46.000,"{""engine"":""MYSQL"",""instanceID"":""udacity"",""instanceResourceID"":""db-FM6J7NE7BZTDXRJKFVEHG5BXGI-secondary"",""timestamp"":""2024-08-14T17:27:46Z"",""version"":1,""uptime"":""01:54:46"",""numVCPUs"":2,""cpuUtilization"":{""guest"":0.0,""irq"":0.0,""system"":0.8,""wait"":0.0,""idle"":96.4,""user"":1.2,""total"":3.5,""steal"":1.5,""nice"":0.0},""loadAverageMinute"":{""one"":0.0,""five"":0.1,""fifteen"":0.12},""memory"":{""writeback"":0,""hugePagesFree"":0,""hugePagesRsvd"":0,""hugePagesSurp"":0,""cached"":310056,""hugePagesSize"":2048,""free"":112048,""hugePagesTotal"":0,""inactive"":590904,""pageTables"":4336,""dirty"":408,""mapped"":76912,""active"":108468,""total"":950072,""slab"":61628,""buffers"":23020},""tasks"":{""sleeping"":98,""zombie"":0,""running"":0,""stopped"":0,""total"":98,""blocked"":0},""swap"":{""cached"":4,""total"":4193276,""free"":4193020,""in"":0.0,""out"":0.0},""network"":[{""interface"":""eth0"",""rx"":10722.48,""tx"":8484.47}],""diskIO"":[{""writeKbPS"":31.33,""readIOsPS"":0.0,""await"":2.21,""readKbPS"":0.0,""rrqmPS"":0.0,""util"":0.28,""avgQueueLen"":0.01,""tps"":3.4,""readKb"":0,""device"":""filesystem"",""writeKb"":1880,""avgReqSz"":18.43,""wrqmPS"":2.08,""writeIOsPS"":3.4}],""physicalDeviceIO"":[{""writeKbPS"":9.07,""readIOsPS"":0.0,""await"":0.87,""readKbPS"":0.0,""rrqmPS"":0.0,""util"":0.18,""avgQueueLen"":0.0,""tps"":0.77,""readKb"":0,""device"":""nvme2n1"",""writeKb"":544,""avgReqSz"":23.65,""wrqmPS"":0.82,""writeIOsPS"":0.77}],""fileSys"":[{""used"":2595704,""name"":""rootfilesys"",""usedFiles"":41950,""usedFilePercent"":6.4,""maxFiles"":655360,""mountPoint"":""/"",""total"":10230600,""usedPercent"":25.37}],""processList"":[{""vss"":1600312,""name"":""OS processes"",""tgid"":0,""parentID"":0,""memoryUsedPc"":7.68,""cpuUsedPc"":0.03,""id"":0,""rss"":72988,""vmlimit"":0},{""vss"":6157304,""name"":""RDS processes"",""tgid"":0,""parentID"":0,""memoryUsedPc"":44.32,""cpuUsedPc"":1.14,""id"":0,""rss"":421068,""vmlimit"":0}]}",db-FM6J7NE7BZTDXRJKFVEHG5BXGI-secondary,305702831867:RDSOSMetrics
